"","GSE123582_F1, sedentary ; F1, sedentary "
"11810",0.0370632758804412
"11811",0.110490485567358
"11812",0.125326335979541
"11814",0.308810770479296
"11815",0.0274948578108145
"11816",0.0103106448567157
"11818",0.143876337693222
"11819",0.0332021742453625
"11821",0.00927562548737764
"11826",1.84674116829719
"11829",0.00822274643914884
"11830",0.271573100575283
"11832",0.495566380096644
"11834",0.00530429316645038
"11835",0.00571079969846746
"11836",0.00206735332978797
"11837",0.00838109919307538
"11838",0.129532176644614
"11839",0.404540947745611
"11840",0.00237775122700405
"11841",0.00221338559424414
"11843",0.00232685416888968
"11844",0.0118848987610286
"11845",0.00164461937480983
"11846",0.28001450322973
"11847",0.0204625355805247
"11848",0.00416066347181131
"11852",0.00590831002102838
"11853",0.00945801957349052
"11854",0.187690266289847
"11855",0.0101837633848899
"11856",0.107606002706892
"11857",0.0113898903492817
"11858",0.013775926293284
"11861",0.0054245156590779
"11863",0.00403565871571519
"11864",0.00339789399257594
"11865",0.00717787992390819
"11867",0.00829350548575239
"11870",0.261737628513099
"11876",0.0986271429547162
"11877",0.00322715967497586
"11878",0.006732909679137
"11881",0.00164916245506468
"11883",0.00316190287464837
"11886",0.00254901532114674
"11889",0.334022762933132
"11891",0.00694242144702034
"11898",0.00633533062048542
"11899",0.00327392343212667
"11906",0.0493827160493827
"11907",0.00145177328153673
"11908",0.00518740910969606
"11909",0.00262317728042053
"11910",0.0984566132634799
"11911",0.00473620344405541
"11920",0.0126143475109324
"11922",0.00625188051576846
"11923",0.202449867817453
"11924",0.0493827160493827
"11927",0.0133267489776035
"11932",0.00314508765522279
"11933",0.00492381741844596
"11936",0.0217034427686071
"11937",0.341433546358052
"11941",0.00589554458589147
"11944",0.0733437330289792
"11949",0.005166015625
"11950",0.00324431521153303
"11951",0.0124313234244673
"11957",0.00621780295731041
"11958",0.00858783976084641
"11964",0.00164715966714718
"11966",0.00154675915499302
"11972",0.00459379896033416
"11973",0.00394699696605333
"11974",0.0178017913684504
"11975",0.0011676472816343
"11977",0.0593291335362684
"11979",0.017791680242762
"11980",0.00606613420049625
"11981",0.00241450582427135
"11982",0.0286255357656766
"11983",0.0114367612083502
"11984",0.00607382208778618
"11987",0.00429053603096814
"11988",0.0102728387717482
"11989",0.0168062487361785
"11990",0.00419527364115311
"11991",0.00174529919542368
"11992",0.00307660490943172
"11993",0.00607828240300978
"11994",0.0193566903773041
"11998",1.00438776382549
"12005",0.00288679357261256
"12006",0.00556850944074729
"12009",0.00515078843546766
"12010",0.00814785809382097
"12012",0.133945026350941
"12013",0.00676327210361595
"12014",0.0140179705390632
"12015",0.0105888674436138
"12017",0.00484774666887845
"12018",0.00591160157049622
"12021",0.0412725252444521
"12023",0.0526340578657632
"12028",0.00660576040938469
"12029",0.0331599603718945
"12032",0.00456859322287933
"12033",0.00219914049551189
"12034",0.00395626092209714
"12035",0.00176723534893224
"12036",0.0108007315523696
"12038",0.0182757439898419
"12039",0.00595782740835979
"12040",0.00395725598881993
"12041",0.00392065090944857
"12042",0.00394905789960883
"12043",0.00512767380500203
"12044",0.394942497301127
"12045",0.0585457130618463
"12047",0.571599058690978
"12048",0.00303249713542182
"12050",0.00172393373933163
"12051",0.0634295383507934
"12053",0.00831557780700168
"12054",0.00334433724471039
"12055",0.00838748996571123
"12061",0.221010056834726
"12062",0.035303766975917
"12064",0.00613731444711079
"12068",0.00313433736858979
"12069",0.00645686007754185
"12070",0.00897594814837318
"12075",0.0417462279665787
"12091",0.0103271225913187
"12095",0.0885185438153132
"12111",0.0598032253614702
"12116",0.665113685676423
"12121",0.00834405065746574
"12122",0.0116679331046144
"12123",0.00653572719489384
"12124",0.57230205747939
"12125",0.00975121914419076
"12140",0.0243864366282873
"12142",0.0516528925619835
"12144",0.0198171386098381
"12151",0.00207904910253099
"12153",0.0148976557006971
"12155",0.483184216442761
"12156",0.0171339821302695
"12159",0.0898655713406404
"12160",0.0871815324269362
"12161",0.165383431863875
"12162",0.106516643274174
"12164",0.159759569262158
"12166",0.00445442074757895
"12167",0.00686166764266821
"12168",0.00943507221929926
"12169",0.039941148660167
"12175",0.00302846010838179
"12176",0.00206839232422905
"12177",0.0020105070657494
"12180",0.0377697381944041
"12181",0.0028134405209774
"12182",0.150536831494114
"12183",0.00280659703881111
"12189",0.0252448114855977
"12190",0.0128821012455146
"12192",0.00836636963900498
"12193",0.00701206391939425
"12211",0.0119721369785379
"12212",0.00472294730795938
"12215",0.0233618250777948
"12217",0.0109476917464231
"12223",0.0981547799017337
"12224",0.0368502869897959
"12226",0.00247019836128687
"12227",0.0570788894907852
"12228",0.00776141936747657
"12229",0.0234374341429633
"12234",0.000493827160493827
"12235",0.158478706753468
"12236",0.0937142118924542
"12237",0.0028568973056389
"12238",0.00428305145144048
"12257",0.056929913602343
"12258",0.0971764344970648
"12259",0.00606315684684257
"12260",0.00956971983207985
"12261",0.00319870412499136
"12262",0.00548133378870383
"12263",0.262983209474576
"12265",0.0418271781413676
"12266",0.0581235105899912
"12267",0.0200284228272855
"12268",0.0093880865883045
"12269",0.0890242957500997
"12270",0.431024653922094
"12273",0.0748455460370804
"12282",0.0058751196849557
"12283",0.000978084308933402
