"","GSE123582_F1, sedentary ; F1, sedentary "
"13110",0.077003121748179
"13113",0.234948604992658
"13115",0.315461777931512
"13116",0.0750782064650678
"13120",0.313432835820895
"13121",0.0603354978354978
"13123",0.095778364116095
"13131",0.0535714285714286
"13132",0.31731886865556
"13134",0.112960339943343
"13135",0.0966116941529235
"13136",0.173228346456693
"13138",0.063377308707124
"13139",0.0922190201729107
"13142",0.491973146526562
"13143",0.208696433384242
"13144",0.0756690785458984
"13162",0.94927186806828
"13163",0.059731099845713
"13164",0.108940646130729
"13166",0.297564504461056
"13167",0.101763907734057
"13168",0.323387872954764
"13169",0.0524560881214647
"13170",0.129620467877589
"13171",0.0713483846825496
"13175",0.0677247129379068
"13176",0.0985184815683145
"13177",0.0945760926803581
"13178",0.0549232069188329
"13179",0.320401801177693
"13180",0.139417729800458
"13185",0.047523999619808
"13190",0.321679313523864
"13191",0.0397527977284116
"13193",0.110399007649369
"13194",0.0495612995020157
"13195",0.170106847984458
"13196",0.101475350845628
"13197",0.145274212368728
"13198",0.0792773962376829
"13200",0.0627040027486686
"13202",0.10259067357513
"13204",0.0462778766621296
"13205",0.0630026809651475
"13206",0.223513461165989
"13207",0.0420264537060145
"13209",0.0487323943661972
"13211",0.0448336982587843
"13214",0.574584232575854
"13244",0.0665844636251541
"13340",0.0768103809125157
"13345",0.176192973256424
"13346",0.347640041493776
"13347",0.0556343019135365
"13349",0.185910796165069
"13350",0.0636913063691306
"13353",0.0999084608343141
"13356",0.0349659863945578
"13358",0.0789733464955577
"13360",0.0533193936225823
"13361",0.088068912316791
"13363",0.391724554515252
"13367",0.0422129460873655
"13368",0.120563741191544
"13371",0.0959150732555252
"13382",0.0331146039981688
"13383",0.0726522842639594
"13384",0.0689576695493855
"13385",0.0385001673920321
"13386",0.318121473614338
"13388",0.0870799810695693
"13389",0.2
"13390",0.139589395408988
"13392",0.152941176470588
"13393",0.433001107419712
"13394",0.46843853820598
"13395",0.150159964223055
"13396",0.258740892173822
"13397",0.571296296296296
"13400",0.140774183998224
"13401",0.0580971091776593
"13404",0.280397770076842
"13405",0.105009468066793
"13406",0.114771709937332
"13411",0.280108734192176
"13417",0.19020202020202
"13418",0.0587863463969659
"13419",0.291680155390094
"13421",0.318288799667728
"13423",0.107491289198606
"13424",0.0847797062750334
"13426",0.0462434478741992
"13427",0.047029702970297
"13430",0.0428571428571429
"13433",0.0519612837493632
"13434",0.0902460750473221
"13435",0.0679478380233356
"13436",0.201438848920863
"13437",0.0591127739176911
"13445",0.0710439464999131
"13446",0.107356632554547
"13447",0.094361334867664
"13448",0.153653705827166
"13449",0.264649419508182
"13476",0.0476784044873792
"13478",0.062249255856089
"13479",0.836134453781513
"13480",0.0802249512223115
"13481",0.080495867768595
"13482",0.161715094134291
"13483",0.044750430292599
"13486",0.053139683895771
"13487",0.375430737422467
"13488",0.161997563946407
"13489",0.279559688745492
"13490",0.760889430399025
"13491",0.364488156899261
"13492",0.124400564174894
"13494",0.0545493516236202
"13495",0.058343057176196
"13496",0.0761266747868453
"13497",0.0568
"13498",0.0406588514616412
"13506",0.200075452716298
"13507",0.28051076368994
"13508",0.0586865393572427
"13511",0.205771643663739
"13516",0.285093326514958
"13518",0.096162736939436
"13521",0.138342541436464
"13524",0.253041714947856
"13527",0.0557422415497134
"13528",0.0469483568075117
"13537",0.182117806135384
"13542",0.0521651172872212
"13543",0.0755051590713672
"13544",0.0515138644499727
"13548",0.0417253521126761
"13549",0.0463085278144723
"13555",0.125
"13557",0.0548134500230309
"13559",0.0701951110114375
"13560",0.0914246434095205
"13589",0.0413429522752497
"13590",0.183409873708381
"13591",0.181906583255
"13592",0.519006137398535
"13593",0.361837455830389
"13595",0.0836175901170831
"13599",0.487080103359173
"13601",0.2442510068858
"13603",0.267341437922878
"13605",0.24971839952985
"13607",0.0781758957654723
"13608",0.412261270430462
"13609",0.0724034836864682
"13610",0.0784348758263355
"13611",0.308031088082902
"13612",0.0851604947786213
"13614",0.221348314606742
"13616",0.17753172430953
"13617",0.111630769230769
"13618",0.0847756164803186
"13619",0.0459576157625689
"13626",0.0666330136294801
"13631",0.0557308096740273
"13636",0.0998613037447989
"13637",0.102309486195742
"13638",0.0733245729303548
"13639",0.304968849718888
"13640",0.162924582613702
"13641",0.0785134557881247
"13642",0.128985122210414
"13643",0.0701509223029625
"13644",0.134717416378316
"13645",0.185430463576159
"13649",0.148972279841599
"13650",0.100348702053468
"13653",0.226415094339623
"13654",0.922888187872415
