"","GSE197754_enriched environment (EE)"
"11692",0.0922587486744433
"11694",0.739130434782609
"11695",0.293444786625605
"11702",0.0478473487390929
"11705",0.481426448736999
"11717",0.0706967213114754
"11720",0.811138014527845
"11722",0.0872727272727273
"11727",0.216091954022989
"11732",0.0399033269913097
"11733",0.0505077030812325
"11735",0.044468546637744
"11736",0.048469387755102
"11737",0.0384828704296258
"11739",0.0354330708661417
"11740",0.0391802450758885
"11744",0.0687496125472692
"11745",0.108108108108108
"11746",0.135878719820326
"11747",0.0525293546393573
"11749",0.0484507042253521
"11750",0.0466390287237193
"11752",0.318441744102931
"11754",0.48955223880597
"11757",0.0585854282062207
"11758",0.0537400145243283
"11761",0.125937157779463
"11764",0.0447144935016187
"11765",0.0407446434843695
"11766",0.186023459441599
"11767",0.067623724971666
"11768",0.439130434782609
"11769",0.0446108759361771
"11770",0.94679802955665
"11771",0.0416627917790384
"11772",0.038630377524144
"11773",0.035289452815226
"11774",0.0453050785531604
"11775",0.0430507162214479
"11776",0.0464027467096707
"11777",0.0460569715142429
"11778",0.052576340646709
"11781",0.0790472691648298
"11782",0.0685163613258498
"11783",0.0740002215575496
"11784",0.0445657753511596
"11785",0.0388328684831581
"11787",0.0495942290351668
"11789",0.0548223350253807
"11790",0.056
"11792",0.0618874773139746
"11793",0.0687199230028874
"11796",0.218406593406593
"11797",0.0617018002769657
"11798",0.046002538071066
"11799",0.2518009905448
"11800",0.0417361134732474
"11803",0.030735569910398
"11804",0.0345181836860489
"11806",0.558046836073742
"11807",0.375294579732914
"11810",0.205
"11811",0.487146529562982
"11812",0.259400364419414
"11814",0.706281833616299
"11815",0.0663287791978845
"11816",0.045770697778775
"11818",0.385966693744923
"11819",0.0604910149329284
"11821",0.0844619814439586
"11826",0.24172295426863
"11829",0.0487083922375016
"11830",0.712034383954155
"11834",0.0530170910359261
"11835",0.0600712184548692
"11836",0.0507246376811594
"11837",0.0483904465212876
"11838",0.23371755602128
"11840",0.0369642154935116
"11841",0.0557184750733138
"11843",0.0461715641795212
"11844",0.0634582371396436
"11845",0.0553707400014785
"11846",0.658038081465413
"11847",0.166825245797653
"11848",0.0440467997247075
"11852",0.0646958330238431
"11853",0.102880658436214
"11854",0.316531255181562
"11855",0.0470758354755784
"11856",0.187054815732425
"11857",0.0870537885419706
"11858",0.0511022044088176
"11861",0.0535585539190442
"11863",0.0632198402690206
"11864",0.0401628222523745
"11865",0.0767109119117394
"11867",0.0928372229561133
"11870",1.08609271523179
"11876",0.525254023585256
"11877",0.0706356736242884
"11878",0.0793259712261868
"11881",0.044679186228482
"11883",0.0847160766961652
"11886",0.0530818161877605
"11889",0.359407280757997
"11891",0.102245116143454
"11898",0.0749269005847953
"11899",0.0427631578947368
"11906",0.145250549617163
"11907",0.0473027555874697
"11908",0.0868113522537563
"11909",0.0500991169580105
"11910",0.252952705142091
"11911",0.0464454976303318
"11920",0.0605805243445693
"11922",0.0426292214001711
"11923",0.480720766129032
"11924",0.282407407407407
"11927",0.0989399293286219
"11928",0.0420834770610555
"11931",0.02939490279877
"11932",0.0452562704471101
"11933",0.0434257231326939
"11936",0.156884561891516
"11937",0.590689013035382
"11938",0.0438871473354232
"11941",0.0421248257704816
"11944",0.377153258746226
"11946",0.0384418247052793
"11949",0.0400699206669356
"11950",0.053034445051941
"11951",0.0750308824319244
"11957",0.0508500653896454
"11958",0.097112384821882
"11964",0.0337372125081622
"11966",0.0457162207924145
"11972",0.0456978819148111
"11973",0.0394668737060041
"11974",0.0935140237324703
"11975",0.0355960264900662
"11977",0.103070526147449
"11979",0.177678150070788
"11980",0.0379181478443168
"11981",0.0444354403025392
"11982",0.140543364681296
"11983",0.0652641177620009
"11984",0.0384093990058744
"11987",0.0556881463802705
"11988",0.0560592516919934
"11989",0.172350230414747
"11990",0.0392947938543163
"11991",0.0397012578616352
"11992",0.0515919811320755
"11993",0.0596837944664032
"11994",0.0886935677187375
"11998",0.446117769671704
"12005",0.0639853747714808
"12006",0.0758639626564155
"12007",0.951942355889724
"12009",0.0813136082257895
"12010",0.0537607269056032
"12013",0.0830756105364189
"12014",0.0961098398169336
"12015",0.0763738641280831
"12017",0.0473659735600877
"12018",0.0843013912484503
"12021",0.341459603062979
"12023",0.213723284589426
"12028",0.0825041459369818
"12029",0.218323977546111
"12032",0.0501978518937253
"12033",0.0624368744835185
"12034",0.0554239073196419
"12035",0.0530523255813953
"12036",0.102819320937753
"12038",0.104521868050408
"12039",0.0757635858786196
"12040",0.0677542271969516
"12041",0.0635174806511876
"12042",0.0996971628944852
"12043",0.0916482910694598
"12044",0.990322580645161
"12045",0.277123878335858
"12047",0.880984782877644
"12048",0.0502121640735502
"12050",0.0447216135737963
"12051",0.622641509433962
"12053",0.0678807947019868
"12054",0.0565728341076797
"12055",0.0859375
"12061",0.67050491204021
"12062",0.300057703404501
"12064",0.0504081592702073
"12068",0.0761075350246119
"12069",0.0338983050847458
"12070",0.0462949045543364
"12075",0.264804469273743
"12091",0.0763837638376384
"12095",0.588840886110856
"12096",0.996890762108754
"12111",0.097938522485511
"12116",0.351170568561873
"12121",0.0525258767186776
"12122",0.107659782078387
"12123",0.0568188477993319
"12125",0.144098765432099
"12140",0.122981366459627
"12142",0.380730050933786
"12144",0.131047619047619
"12151",0.0542729238971883
"12153",0.0602965697951405
"12155",1.01148886283705
"12156",0.145308806905765
"12159",0.144769554408109
"12160",0.203359858532272
"12161",0.10357432981316
"12162",0.119781451386943
"12164",0.705689789555729
"12166",0.0472334682860999
"12167",0.0631606765327696
"12168",0.0473164424637562
"12169",0.299936855398863
"12175",0.0645138243909409
"12176",0.0452176745195961
"12177",0.0431606905710491
"12180",0.192959392345895
"12181",0.066811515480717
"12182",0.739275999163005
"12183",0.0434219985621855
"12189",0.262480699948533
"12190",0.122222222222222
"12192",0.0891202053329531
"12193",0.0716521739130435
"12209",0.910454264860743
"12211",0.051719369410897
"12212",0.0529234318161654
"12215",0.0529826936092043
"12217",0.0505735783890465
"12223",0.332684824902724
"12224",0.181330951317552
"12226",0.0618109524670161
"12227",0.123229761149863
"12228",0.0656327397098714
"12229",0.244478884153429
"12234",0.0458715596330275
"12235",0.407098525989139
"12236",0.186796202252153
"12237",0.049967166139335
"12238",0.0574432619566611
"12257",0.240317169868862
"12258",0.182278481012658
"12259",0.0617764471057884
"12260",0.0802990897269181
"12261",0.0535283551449833
"12262",0.0702776306831076
"12263",0.326219512195122
"12265",0.380228136882129
"12266",0.253354380426204
"12267",0.181192833925467
"12268",0.10016155088853
"12269",0.335684062059238
"12270",0.963841481052936
"12273",0.43320559664914
"12282",0.0680554805979815
"12283",0.0404871105487901
"12286",0.0422890718748707
"12287",0.0491736021568398
"12288",0.0514902730679993
"12289",0.0574112734864301
"12290",0.0386346586646662
"12291",0.0719434063000534
"12292",0.332415874988902
"12293",0.042525564031813
"12294",0.046019509125236
"12295",0.0501949558264646
"12296",0.047966374088268
"12297",0.0426594133039526
"12298",0.0513461996664284
"12300",0.0634741659481329
