"","GSE270831_social isolation"
"25303",0.0191740384756612
"25304",0.420390725801196
"25305",0.0782033445590357
"25306",0.00187428829601774
"25307",0.0172549100936482
"25309",0.00543923749789228
"25310",0.392791032395932
"25311",0.00437583353785925
"25312",0.379799891833423
"25313",0.0187215685775973
"25314",0.010208563873411
"25316",0.180625
"25317",0.031419015385649
"25320",0.199413819685204
"25321",0.181079114213656
"25322",0.0616336261881613
"25323",0.196476425344014
"25324",0.00907774624845574
"25326",0.00932346015045525
"25327",0.00792146819487595
"25329",0.0599236497963938
"25330",0.00322609421410516
"25331",0.269710936784591
"25332",0.0567803708976002
"25333",0.0384997928841691
"25334",0.113142165158562
"25338",0.00532132233471496
"25339",0.105849904475296
"25340",0.0198648544674708
"25341",0.0145708061709538
"25342",0.0819257905762328
"25343",1.48252918862225
"25345",0.14792899408284
"25346",0.207485955675969
"25347",0.0186711724252057
"25348",0.0113567541989718
"25350",0.142761094538871
"25351",0.647385807517366
"25353",0.10702919315528
"25354",0.224376731301939
"25356",0.00310566871604059
"25357",0.0212260986578803
"25358",0.0108398210392948
"25359",0.00467817295875902
"25360",0.0558993744496468
"25362",0.522704081308413
"25365",0.172423484666271
"25369",0.0587767740542992
"25374",0.0123456790123457
"25375",0.0891650120048851
"25376",0.2304
"25377",0.42901352897335
"25378",0.162877839248989
"25380",0.138533455821537
"25383",0.0828546817766523
"25385",0.261454757702415
"25386",0.520000580231996
"25389",0.0995868046224133
"25391",0.0425225320863037
"25394",0.0241343931719488
"25398",0.00297376521190221
"25399",0.00267248686351707
"25400",0.0134904123040328
"25401",0.177285318559557
"25402",0.00862567354628322
"25404",0.0103859009783129
"25405",0.00860743555671368
"25406",0.0296816944729751
"25407",0.00473698510154898
"25408",0.161156117099097
"25409",0.00683696501083981
"25410",0.143818158826978
"25411",0.140625
"25412",0.333373349633578
"25413",0.00977216272989247
"25420",0.0074879870693222
"25421",0.0431971589064732
"25423",0.00874025365524458
"25424",0.10981157712782
"25425",0.0167371932346841
"25426",0.170208779520409
"25429",0.0108094568354239
"25430",0.225609849429595
"25431",0.0364699144932893
"25432",0.543474581562183
"25433",0.0209028886630861
"25435",0.010955308503168
"25438",0.00747747594537101
"25441",0.0287216832452428
"25443",0.0123388402483099
"25444",0.0167187134571489
"25445",0.0121201919030385
"25446",0.00937872012267952
"25447",0.153119092627599
"25448",0.0405470021969475
"25449",0.143818158826978
"25450",0.00937137447215228
"25451",0.0153315792986828
"25453",0.254057477078757
"25454",0.013489777392609
"25455",0.00676329154825871
"25456",0.0131238241621844
"25457",0.459913928219489
"25460",0.0180927710360069
"25461",0.009978210277359
"25462",0.00373926512109877
"25464",0.0194279319864771
"25466",0.0146837089804552
"25467",0.00628240617926655
"25468",0.00256515084621581
"25469",0.0072889297539285
"25470",0.150354019158684
"25472",0.036615840490501
"25473",0.00694886413848976
"25475",0.113340523562179
"25476",0.00669786417465995
"25477",0.360616748178427
"25478",0.00516533470181118
"25479",0.0081462391364952
"25480",0.612541723979074
"25481",0.0484287836852834
"25483",0.117920968316127
"25484",0.00738433816132311
"25485",0.00837212326917765
"25486",0.00282891968346209
"25491",0.0140958701239342
"25494",0.0153579667620497
"25495",0.0246260891588493
"25496",0.00836286806117132
"25501",0.011371924426059
"25503",0.257650062866157
"25504",0.526331726292303
"25505",0.0767022291013115
"25509",0.00749946948888825
"25510",0.0114255850736766
"25511",0.0231917598456344
"25512",0.405145617638538
"25514",0.00630690552921512
"25515",0.0149245382033311
"25516",0.0253129855030619
"25517",0.710061588488316
"25523",0.0556010818948916
"25525",0.0890873871017577
"25527",0.0470774868976426
"25534",0.274007011126353
"25539",0.5345881259258
"25540",0.226757369614513
"25542",0.282046595942238
"25544",0.290803571987981
"25546",0.153119092627599
"25547",0.00272886820573317
"25548",0.0394212375147599
"25549",0.0182753847402981
"25552",0.260017861524073
"25553",0.292356069689213
"25554",0.1714348157323
"25555",0.00492257245817405
"25556",0.0241237438871668
"25557",0.0740989098374206
"25559",0.0139693381589028
"25560",0.0141372423342079
"25561",0.812091407728979
"25563",0.134998081974616
"25565",0.00418383710027388
"25566",0.00923622279519826
"25569",0.400043616943942
"25570",0.118793349657977
"25571",0.00658553605436288
"25572",0.142256348525378
"25582",0.0104801290431148
"25583",0.252566828094122
"25584",0.0107109537307135
"25585",0.00353826962643792
"25586",0.0561000352663713
"25589",0.0196118005418109
"25590",0.0376570444306719
"25592",0.00244415373221672
"25593",0.0363257248867499
"25594",0.0251703572781214
"25597",0.0106353819047585
"25598",0.126052818341231
"25599",0.105283360865529
"25600",0.00792326136039488
"25601",0.00913825523727722
"25602",0.0157031906292405
"25603",0.01467157842865
"25605",0.424543048582191
"25608",0.153298742382928
"25611",0.295099094247824
"25613",0.00487728595303418
"25616",0.122258739595719
"25617",0.00654042199379359
"25618",0.0294956990152344
"25619",0.0853705408247291
"25620",0.00598579281851229
"25623",0.533171295103007
"25626",0.131896867218333
"25628",0.0989056920814955
"25629",0.280872372529912
"25632",0.0419667514639211
