"","GSE179081_physical activity derived from voluntary running"
"11847",0.392455684960494
"11848",0.00727746456728286
"11852",0.00847629246940062
"11853",0.0521352135782863
"11854",0.731021383763108
"11855",0.0112431157281641
"11856",0.146358549594879
"11857",0.0363842843523225
"11858",0.0301023023063236
"11861",0.0271733514172382
"11863",0.0165907178600072
"11864",0.00979120634585256
"11865",0.0315848705828542
"11867",0.0516283692762572
"11870",1.01959670348116
"11876",0.359585883933862
"11877",0.013162347107438
"11878",0.0307090882590929
"11881",0.0133778013737733
"11883",0.017522063697884
"11886",0.0109080847224844
"11889",0.280609717583385
"11891",0.0290760649222238
"11898",0.0260037171691959
"11899",0.0105775634435386
"11905",0.711469324692641
"11906",0.0556343144372535
"11907",0.0130815317933943
"11908",0.0209028886630861
"11909",0.00948060941828255
"11910",0.252127649983547
"11911",0.0211949123096815
"11920",0.0105494989151644
"11922",0.121267050973005
"11923",0.219709278547872
"11924",0.312932578199221
"11927",0.0565572950348918
"11928",0.0222626225476194
"11931",0.0126199806453405
"11932",0.00885699265441404
"11933",0.0316505936477733
"11936",0.120912140305981
"11937",0.35289041431152
"11938",0.00842110067445182
"11941",0.0153255545107269
"11944",0.306031110230027
"11946",0.00994616429697547
"11947",0.0114690091299113
"11949",0.0166802775046168
"11950",0.0146498298341329
"11951",0.017489883299917
"11957",0.0266135994496062
"11958",0.0395330146786799
"11964",0.00717305289462724
"11966",0.0129353220068227
"11972",0.0124042586644505
"11973",0.013763411413297
"11974",0.0538673705531719
"11975",0.00711959467354334
"11977",0.0405656495453969
"11979",0.0602610660287463
"11980",0.0102044720596845
"11981",0.0081037041270809
"11982",0.0564455634973559
"11983",0.0124838976549345
"11984",0.00965344744958818
"11987",0.016273194504231
"11988",0.0262027794306275
"11989",0.101133828624331
"11990",0.00727508650519031
"11991",0.0110502495498712
"11992",0.0161091731152833
"11993",0.00974684571382206
"11994",0.0241043471282927
"11998",1.2617311622242
"12000",0.476346460459183
"12005",0.0166707416721706
"12006",0.0295810818260878
"12009",0.0247993727474686
"12010",0.0170964245770022
"12012",0.310041181563669
"12013",0.0233756997463322
"12014",0.0241311620050787
"12015",0.0358795355483143
"12017",0.0116925536734314
"12018",0.025495066718526
"12021",0.279594670669919
"12023",0.458724210931732
"12028",0.0405690503511733
"12029",0.236415898713593
"12032",0.00932164341191989
"12033",0.0167366112541573
"12034",0.00950275932950916
"12035",0.0268889466990404
"12036",0.0388694002240076
"12038",0.0642927949275423
"12039",0.0160682404284864
"12040",0.0240699677979537
"12041",0.0126007517112398
"12042",0.0265484864785564
"12043",0.0229709488913691
"12044",1.3699937657929
"12045",1.2227132295223
"12048",0.00846181616462239
"12050",0.0116737008000798
"12051",1.66802887713538
"12053",0.0840413203759931
"12054",0.0212372409292019
"12055",0.034167570695575
"12057",0.808121669511641
"12062",0.339477951865918
"12064",0.0366587965956171
"12068",0.0257032780061751
"12069",0.0125163624429853
"12070",0.011269923338412
"12075",0.488061966302023
"12091",0.0213526059744361
"12111",0.0214729690567009
"12121",0.00801661192301923
"12122",0.0175760121869246
"12123",0.0344529615045137
"12125",0.0363923601936403
"12140",0.0957970448637657
"12142",0.180709096841176
"12144",0.0710506038931643
"12151",0.00986242881624205
"12153",0.0661879865727313
"12156",0.592669642632498
"12159",0.138417646443703
"12160",0.156529097788388
"12161",0.44583224826653
"12162",0.282212825337832
"12163",1.61094674556213
"12164",0.216215251682203
"12166",0.00998501685814081
"12167",0.0113159197715202
"12168",0.0064
"12169",0.238857615661505
"12175",0.0108506944444444
"12176",0.0203239191312069
"12177",0.0114875358158754
"12180",0.322086391069377
"12181",0.0177318403866942
"12182",1.12504249840259
"12183",0.0113439828571697
"12189",0.114134404674945
"12190",0.044132684823781
"12192",0.0281154984185287
"12193",0.0145450872452716
"12209",0.589715086414286
"12211",0.0141492373802592
"12212",0.0120313191884011
"12215",0.0564439495071243
"12217",0.00966984621648431
"12223",0.820650881898757
"12224",0.0934001752944213
"12226",0.03705712398362
"12227",0.048409176660168
"12228",0.0248256412441297
"12229",0.114078182428959
"12234",0.00788173368789194
"12235",0.321327357472109
"12236",0.154808712200366
"12237",0.00877959917632536
"12238",0.0156884230941407
"12257",0.304880431740918
"12258",0.0389356735669312
"12259",0.0293325287125025
"12260",0.0249659751436802
"12261",0.0125278065083169
"12262",0.0284757644068406
"12263",0.201928928100302
"12265",0.0740268641071312
"12266",0.457052172188058
"12267",0.0917648650740213
"12268",0.0189557637473374
"12269",0.154786230215143
"12270",1.43271138867012
"12273",0.219714550825295
"12282",0.0269254544436913
"12283",0.0113863661181942
"12286",0.0288964851164783
"12287",0.00895477638241982
"12288",0.0166071882672642
"12289",0.0181843871992483
"12290",0.0232241674583598
"12291",0.0179346458336375
"12292",0.174783759660508
"12293",0.0144774787226039
"12294",0.0323512873588887
"12295",0.0101842399396217
"12296",0.0187815550214755
"12297",0.00694444444444445
"12298",0.0156427708259738
"12300",0.010213083818661
"12301",0.0211975749034806
"12304",0.0481761463776813
"12305",0.0124098079185547
"12306",0.171705577035785
"12307",0.0635216743667388
"12308",0.150295645117553
"12310",0.388878273707495
"12314",0.0100943109771274
"12315",0.00754232203134376
"12316",0.239012345679012
"12317",0.0278268334464189
"12319",0.110249071941956
"12321",0.00812211717006358
"12323",0.0182914539102392
"12325",0.0160620418595679
"12326",0.0635778108613013
"12328",0.0146749341292365
"12330",0.00987694213749434
"12331",0.00899132002080569
"12332",0.174612551111111
"12333",0.0130096328455662
"12334",0.00958497811528434
"12335",0.0623916341772923
"12336",0.0140338797863257
"12337",0.010335673463283
"12338",0.573058643352672
"12339",0.00783187815567403
"12340",0.00984283734801422
"12343",0.0105322275765693
"12345",0.0144571995464853
"12348",0.0111581295324536
"12349",0.0335949674460648
"12350",0.598529373518978
"12351",0.0148987220938897
"12352",0.811856732915294
"12354",0.037849212812389
"12355",0.420222040735964
"12359",0.0136546473533844
"12361",0.00897686050429386
"12362",0.19548601181149
"12363",0.647736206766532
"12364",0.290270306589884
"12366",0.016021265143309
"12367",0.0279016473132574
"12368",0.076882835504345
"12369",0.103316326530612
"12370",0.111723072491332
"12371",0.00996684708048853
"12372",0.344717452767869
"12373",0.273283407112948
"12374",0.192580527419162
"12380",0.0500777067221892
"12385",0.0192205027592715
"12386",0.0088999644001424
"12387",0.0116509804986789
"12388",0.00712888381450978
"12389",0.020839309742502
"12390",0.0261696197920404
"12391",0.384663875056587
"12393",0.0374819079745163
"12394",0.23950041252896
"12395",0.0722867672320293
"12396",0.00873574229161663
"12398",0.0837028892429761
"12400",0.0159393054762917
"12402",0.014672161780288
"12404",0.0692520775623269
"12405",0.0479672826625218
"12406",0.0807400118403779
"12408",0.019069594102288
"12409",0.683191166066906
"12411",0.0266132217753519
"12412",0.00965176070581758
"12416",0.0649717471998582
"12417",0.0159358659996613
"12418",0.0136001586986709
"12419",0.0137920808647396
"12421",0.0101183331887667
"12424",0.0930217587955021
"12426",0.109640888825733
"12427",0.223643358999696
"12428",0.0485856541372555
"12442",0.246802874809046
"12443",0.0561459808316054
"12444",0.0145832373839555
"12445",0.0346523320912455
"12447",0.0218494320859647
"12448",0.0479257142883106
"12449",0.0813305898491084
"12450",0.0108343222182667
"12452",0.0120701704013834
"12453",0.0117555567028487
"12454",0.0147772091920504
"12455",0.0109850181652893
"12457",0.00831697713570225
"12460",0.0304754275739624
"12461",0.00823166906720231
"12462",0.00943289271742652
"12464",0.00933341983204089
"12465",0.0128331324602584
"12466",0.0110455267124305
"12467",1.26567419586026
"12468",0.00978732660834658
"12469",0.0135294582374977
"12475",0.374546054555902
