"","GSE184615_enrichment"
"13663",0.00387493750100805
"13664",0.00538675195690598
"13665",0.00693463798595637
"13666",0.00694444444444444
"13667",0.00668584508489856
"13669",0.006525399399446
"13680",0.0111400806565502
"13681",0.00467646802571802
"13682",0.0060848931625488
"13684",0.00374304859265966
"13685",0.100749998219377
"13688",0.0541549454780159
"13690",0.00480014128920923
"13709",0.0168116231359456
"13711",0.276015147708709
"13712",0.00932604081632653
"13713",0.0410593549164247
"13714",0.0127993876411759
"13716",0.0126190019011424
"13717",0.0467005647161383
"13722",0.00872661820392346
"13723",0.030384085752146
"13726",0.00967553146163774
"13728",0.00723533249778638
"13730",0.083307379888662
"13731",0.0181046790160582
"13732",0.333980169388573
"13733",0.0222533299759573
"13796",0.024252494005754
"13797",0.0283615630618202
"13799",0.122954967110811
"13800",0.00840564693044601
"13803",0.00564268037954642
"13804",0.0285301891809161
"13805",0.0388142233030352
"13806",0.00260751471253961
"13807",0.00243865264441396
"13808",0.0400832981900056
"13809",0.0530644132653061
"13813",0.157744794318285
"13819",0.042606035381683
"13821",0.00200280542051478
"13822",0.00742139881752217
"13823",0.00814709914748845
"13824",0.0587242241298002
"13829",0.00315895492485821
"13830",0.0183451467985713
"13831",0.00577361720642337
"13836",0.0957046627433228
"13837",0.0147696338938448
"13838",0.00687130207554294
"13839",0.00421012761494085
"13840",0.0191160238437837
"13841",0.0127187850554164
"13842",0.0670080431838369
"13844",0.00824324468565334
"13845",0.0185181494350266
"13846",0.0225930035249749
"13848",0.00949849454447939
"13849",0.0209817595025942
"13850",0.00975486545522421
"13852",0.0117702029191883
"13853",0.00527765766232643
"13854",0.00182400965281108
"13855",0.00290273615552488
"13857",0.0385897707932516
"13858",0.00262215917148332
"13859",0.00641009507795646
"13860",0.0033301213609563
"13861",0.27806727335288
"13864",0.010729345600295
"13865",0.0112904247205786
"13866",0.030128774821582
"13867",0.0144601050714262
"13869",0.00661074089652831
"13870",0.0121762891360445
"13871",0.00785895636077459
"13872",0.00759206421202853
"13875",0.00726729100572031
"13876",0.0354189592546853
"13877",0.00838311833172671
"13885",0.00643487938569722
"13929",0.00610846694557115
"13972",0.0499012503916202
"13982",0.0321410599788978
"13983",0.316166321098673
"13990",0.00623268698060942
"13992",0.00525167723243643
"13996",0.0792276244825999
"13998",0.01983068317631
"14000",0.00737941139352105
"14004",0.00400576830636116
"14007",0.0200177929602931
"14009",0.00460160329757165
"14011",0.0230368512831504
"14012",0.441702780034728
"14013",0.0378217418971373
"14017",0.0201181042276566
"14020",0.00445080370800071
"14025",0.00657180444444444
"14026",0.00490460076818861
"14027",0.0617254952133727
"14030",0.00637975909364651
"14038",0.275198518397642
"14042",0.00793142072787781
"14043",0.00475348732291489
"14048",0.0102701951489115
"14049",0.101613851294973
"14050",0.0061706097097894
"14051",0.0348853645988065
"14055",0.00432315249309837
"14056",0.0128250513975627
"14057",0.00421464189164647
"14062",0.0207338869385793
"14064",0.247635947081153
"14066",0.0124228875734962
"14067",1.73021634807202
"14069",0.0122913302368848
"14070",0.0169542100694444
"14073",0.00690978293406465
