"","GSE184615_enrichment"
"13665",0.0832744737957339
"13666",0.0833333333333333
"13667",0.0817670170967399
"13669",0.0807799442896936
"13680",0.105546580506193
"13681",0.068384706080512
"13682",0.0780057251908397
"13684",0.0611804592387117
"13685",0.317411402157165
"13688",0.232712151547821
"13690",0.069283051962289
"13709",0.129659643435981
"13711",0.525371437850126
"13712",0.0965714285714286
"13713",0.202631080825289
"13714",0.113134378688248
"13716",0.112334330910646
"13717",0.216103134443113
"13722",0.0934163701067616
"13723",0.174310314531717
"13726",0.0983642793987621
"13728",0.08506075768406
"13730",0.288630178409435
"13731",0.134553628773282
"13732",0.577910174152154
"13733",0.149175500588928
"13796",0.155732122587968
"13797",0.168408916218294
"13799",0.350649350649351
"13800",0.0916823152546117
"13803",0.075117776721269
"13804",0.168908819133034
"13805",0.197013256668264
"13806",0.051063829787234
"13807",0.0493827160493827
"13808",0.200208137172308
"13809",0.230357142857143
"13813",0.397170988767161
"13819",0.206412294647589
"13821",0.0447527141133896
"13822",0.0861475409836066
"13823",0.0902612826603325
"13824",0.242330815477108
"13829",0.0562045809953086
"13830",0.135444257163496
"13831",0.0759843221093889
"13836",0.30936170212766
"13837",0.121530382595649
"13838",0.0828933174359848
"13839",0.0648854961832061
"13840",0.138260709689281
"13841",0.112777591104866
"13842",0.25885911840968
"13844",0.0907923162258422
"13845",0.136081407381856
"13846",0.150309692052691
"13848",0.0974602203182375
"13849",0.144850818094321
"13850",0.0987667224080268
"13852",0.108490566037736
"13853",0.0726474890297416
"13854",0.0427084260165495
"13855",0.053877046648131
"13857",0.196442792673215
"13858",0.0512070226773958
"13859",0.0800630693763139
"13860",0.057707203718048
"13861",0.527320844792694
"13864",0.103582554517134
"13865",0.10625641025641
"13866",0.173576423576424
"13867",0.120250177012037
"13869",0.0813064628214038
"13870",0.11034622393197
"13871",0.0886507549926936
"13872",0.0871324521176153
"13875",0.0852484076433121
"13876",0.188199254128929
"13877",0.0915593705293276
"13885",0.0802176999526739
"13929",0.0781566820276498
"13972",0.223385877780177
"13982",0.179279279279279
"13983",0.562286689419795
"13990",0.0789473684210526
"13992",0.0724684568100938
"13996",0.281474020972806
"13998",0.140821458507963
"14000",0.0859035004730369
"14004",0.0632911392405063
"14007",0.141484249866524
"14009",0.0678351184680299
"14011",0.151778955336866
"14012",0.664607237422771
"14013",0.194478127040388
"14017",0.141838303104826
"14020",0.06671434409481
"14025",0.0810666666666667
"14026",0.0700328549195919
"14027",0.248446161599194
"14030",0.0798733941537889
"14038",0.524593669803251
"14042",0.089058524173028
"14043",0.0689455388180765
"14048",0.101341971309579
"14049",0.318769275958291
"14050",0.0785532285128333
"14051",0.18677624206201
"14055",0.065750684354601
"14056",0.113247743454617
"14057",0.0649202733485194
"14062",0.143992662794253
"14064",0.497630331753555
"14066",0.11145800811739
"14067",1.31537688442211
"14069",0.11086627186338
"14070",0.130208333333333
"14073",0.0831251041146094
"14077",0.0803959267962686
"14081",0.0881913303437967
"14082",0.257419049550463
"14083",0.073932534724774
"14084",0.0683398850922286
"14085",0.11792810556651
"14086",0.0755285996716148
"14087",0.349159970781592
"14088",0.149746192893401
"14089",0.637048552977756
"14102",0.541669424769974
"14104",0.054380664652568
"14105",0.0851491517246924
"14106",0.693629929221436
"14107",0.0860273085433644
"14109",0.0746268656716418
"14113",0.116375892149088
"14114",0.18378255430456
"14115",0.146804625684723
"14118",0.160167257522043
"14119",0.203836930455636
"14123",0.20979020979021
"14127",0.169687175343415
"14128",0.356063208519409
"14129",0.229122055674518
"14130",0.319459818463582
"14131",0.151485364788117
"14132",0.121249127704117
"14137",0.105964912280702
"14148",0.16878612716763
"14149",0.136797454931071
"14151",0.0592592592592593
"14154",0.0747162022703819
"14155",0.049000392003136
"14156",0.123578605378738
"14158",0.0688202247191011
