"","GSE1833_environmental enrichment"
"114247",0.00229446373079812
"114248",0.00287808865054717
"114300",0.00377216331438985
"114481",0.00503639156762865
"114485",0.00432964234351381
"114488",0.0126932616777703
"114489",0.00449886544637162
"114490",0.00387324125579984
"114491",0.00231430803371513
"114492",0.00200490086879038
"114493",0.00243007339813529
"114495",0.00465431350414034
"114496",0.00210972644167511
"114498",0.00336923900026324
"114499",0.00472958485884607
"114505",0.00509252325373287
"114506",0.00440049355163155
"114508",0.00202905608311014
"114509",0.0023964099724754
"114510",0.0134713914771522
"114511",0.00380208802531418
"114512",0.00350532393228115
"114513",0.00909473174056337
"114514",0.00169917720489357
"114515",0.0102431522165734
"114517",0.00237524273742653
"114518",0.0117556443062614
"114519",0.00366443673114196
"114520",0.0063339952844055
"114521",0.00267538644470868
"114522",0.00444738924770602
"114523",0.00352611849411061
"114552",0.00273507450503691
"114553",0.0029311533936468
"114554",0.0133902029123237
"114555",0.00879620082457892
"114558",0.00163118353205271
"114559",0.0051623410864763
"114560",0.00358507059587175
"114561",0.00193459276762781
"114562",0.00790803571634295
"114587",0.00432941564891732
"114589",0.00257518378257964
"114590",0.00903778479358121
"114591",0.00194815695600476
"114592",0.00383587712525675
"114593",0.00281842101340171
"114596",0.00424048357151572
"114597",0.00256252323587125
"114598",0.00201805232713965
"114612",0.00253939396110824
"114613",0.0067268297601681
"114628",0.00261302788719094
"114629",0.00188280246207746
"114632",0.0047984647388797
"114633",0.00304501955442361
"114634",0.00172955356791893
"114635",0.00494851244906132
"114636",0.00224347860490208
"114638",0.00221697271353226
"114639",0.00267841827807526
"114700",0.00212835801667834
"114705",0.00284500639326402
"114709",0.0131162581275
"114711",0.00373318511205777
"114764",0.00543638120046667
"114766",0.00237300166269253
"114767",0.00275967904369258
"114768",0.0035617102333103
"114839",0.00465785936018411
"114845",0.00384053143090888
"114846",0.00239840190082989
"114851",0.00394167662546636
"114856",0.0179197901941599
"114858",0.0039814890424522
"114859",0.00411341960514034
"114860",0.00237114701061662
"114861",0.0181201205224862
"114862",0.0687941061688317
"114901",0.00223447087467421
"114903",0.00214806399638637
"114906",0.0244686495427733
"115768",0.00187496264182807
"115769",0.00254871898466109
"115771",0.00265272955475961
"116456",0.00278411000100487
"116457",0.00654913633528089
"116458",0.00434730105059775
"116459",0.00780194374882214
"116463",0.00288085095428672
"116464",0.00197363531401184
"116465",0.00634569929187113
"116466",0.0028844200294943
"116467",0.00203954214360042
"116468",0.00451770056427339
"116469",0.00253902524633394
"116470",0.00567619212101316
"116472",0.00196632564307769
"116474",0.00274294775809558
"116475",0.00276688161983361
"116477",0.0063986783884652
"116478",0.00492126845022113
"116479",0.00352172121007815
"116482",0.00379408489971423
"116483",0.0139258084878378
"116484",0.00213563431956514
"116486",0.00355788708055486
"116487",0.00402372466028068
"116489",0.00447150340444009
"116490",0.00496573811424641
"116491",0.00501407291777248
"116493",0.00520440479445061
"116498",0.00551700888206617
"116499",0.00607248878168134
"116500",0.00386769989246388
"116501",0.00642360783087753
"116502",0.00416954241718757
"116504",0.00207029600632233
"116506",0.0041013820137383
"116508",0.0108048626289444
"116509",0.00468975832479135
"116510",0.00943570960252846
"116543",0.00282207179805948
"116544",0.00395598600628321
"116545",0.00524353557459333
"116546",0.00687969473316447
"116547",0.00131099883993853
"116548",0.00283812766532933
"116549",0.0744254155788801
"116550",0.00292041842027668
"116551",0.0030100989587556
"116552",0.00318546706570523
"116553",0.00201259574127743
"116554",0.00246434983246981
"116555",0.00460808387318446
"116556",0.00253695441403259
"116557",0.00178573966913683
"116560",0.00467839245106782
"116561",0.00267190852964602
"116562",0.00542728815321185
"116563",0.00270049551824265
"116564",0.00374252468413614
"116565",0.00291843502037437
"116568",0.00395592546096005
"116590",0.00888658099271677
"116592",0.00474580128663149
"116593",0.00180564806715406
"116595",0.00878074519423713
"116596",0.00182251893152038
"116597",0.06684244547224
"116598",0.0065622331133891
"116599",0.00326530612244898
"116600",0.00607447706613021
"116601",0.00278998067846554
"116630",0.00790980656029287
"116631",0.00276168682420083
"116632",0.00233389997201188
"116633",0.00432362005293582
"116635",0.00307271917416508
"116636",0.00432950678338193
"116637",0.00481989955563147
"116638",0.0136101644652323
"116639",0.00403095089068984
"116641",0.00892239788430769
"116642",0.00350617761749176
"116643",0.00186059996081692
"116645",0.00218146625974149
"116648",0.00283096223186197
"116649",0.00599090036232414
"116653",0.00712758676947003
"116655",0.00250666729868791
"116656",0.00435573723694641
"116657",0.0289337245544798
"116658",0.00215936514814185
"116659",0.00763714520395074
"116660",0.0040796650212549
"116662",0.00212251102050737
"116663",0.00589467212869621
"116664",0.00258621965453902
"116665",0.00352861881007456
"116666",0.00407533925109683
"116667",0.0107514477159443
"116668",0.00486030638410719
"116669",0.00562764488064995
"116670",0.00633899955373443
"116671",0.0130403836058993
"116673",0.00573642862541555
"116674",0.00346020761245675
"116675",0.00780631807270089
"116676",0.0212727435498396
